home_team_abbr,away_team_abbr,home_team_wins_mean,away_team_wins_mean,home_team_wins_mean,away_team_wins_mean,home_team_wins_mean,away_team_wins_mean,date,is_night_game
26,19,-0.054821824,0.30126568,-0.054821824,0.30126568,-0.054821824,0.30126568,2017-07-20,False
9,5,-0.055811732,-0.3380527,-0.055811732,-0.3380527,-0.055811732,-0.3380527,2017-07-20,True
23,1,-0.194872773,-0.196187635,-0.194872773,-0.196187635,-0.194872773,-0.196187635,2017-07-20,True
10,15,1.694345972,-0.151544782,1.694345972,-0.151544782,1.694345972,-0.151544782,2017-07-20,True
20,24,-0.008791092,0.128217096,-0.008791092,0.128217096,-0.008791092,0.128217096,2017-07-20,True
18,28,-1.010918475,-0.657497114,-1.010918475,-0.657497114,-1.010918475,-0.657497114,2017-07-20,
13,0,0.177290588,-0.14859992,0.177290588,-0.14859992,0.177290588,-0.14859992,2017-07-21,False
20,24,-0.053872736,0.172859949,-0.053872736,0.172859949,-0.053872736,0.172859949,2017-07-21,True
23,8,-0.146883287,1.403342287,-0.146883287,1.403342287,-0.146883287,1.403342287,2017-07-21,True
25,21,-0.144036025,0.480082551,-0.144036025,0.480082551,-0.144036025,0.480082551,2017-07-21,True
11,1,0.264516376,-0.239890638,0.264516376,-0.239890638,0.264516376,-0.239890638,2017-07-21,True
9,16,-0.008791092,-0.765804557,-0.008791092,-0.765804557,-0.008791092,-0.765804557,2017-07-21,True
10,15,1.631053717,-0.103925739,1.631053717,-0.103925739,1.631053717,-0.103925739,2017-07-21,True
14,19,-1.372389643,0.25382447,-1.372389643,0.25382447,-1.372389643,0.25382447,2017-07-21,True
3,22,0.132270827,-0.331181356,0.132270827,-0.331181356,0.132270827,-0.331181356,2017-07-21,True
2,6,-0.699252064,-0.43130666,-0.699252064,-0.43130666,-0.699252064,-0.43130666,2017-07-21,True
12,17,-0.33793557,-0.422472074,-0.33793557,-0.422472074,-0.33793557,-0.422472074,2017-07-21,True
18,28,-1.045668909,-0.60505351,-1.045668909,-0.60505351,-1.045668909,-0.60505351,2017-07-21,True
27,7,0.68166988,0.910955116,0.68166988,0.910955116,0.68166988,0.910955116,2017-07-21,True
29,5,0.084249748,-0.380711427,0.084249748,-0.380711427,0.084249748,-0.380711427,2017-07-21,True
4,26,0.667433571,-0.011663843,0.667433571,-0.011663843,0.667433571,-0.011663843,2017-07-21,True
18,28,-1.079710151,-0.553702481,-1.079710151,-0.553702481,-1.079710151,-0.553702481,2017-07-22,False
13,0,,-0.102003616,,-0.102003616,,-0.102003616,2017-07-22,False
2,6,-0.737611007,-0.380711427,-0.737611007,-0.380711427,-0.737611007,-0.380711427,2017-07-22,True
25,21,-0.187277602,0.519312782,-0.187277602,0.519312782,-0.187277602,0.519312782,2017-07-22,True
12,17,-0.287913613,-0.463362708,-0.287913613,-0.463362708,-0.287913613,-0.463362708,2017-07-22,True
11,1,0.216617129,-0.192343389,0.216617129,-0.192343389,0.216617129,-0.192343389,2017-07-22,True
10,15,1.569066456,-0.057309202,1.569066456,-0.057309202,1.569066456,-0.057309202,2017-07-22,True
20,24,-0.098034347,0.216562952,-0.098034347,0.216562952,-0.098034347,0.216562952,2017-07-22,True
29,5,0.037239639,-0.331181356,0.037239639,-0.331181356,0.037239639,-0.331181356,2017-07-22,True
27,7,0.720028823,0.855597979,0.720028823,0.855597979,0.720028823,0.855597979,2017-07-22,True
23,8,-0.190996071,1.433772526,-0.190996071,1.433772526,-0.190996071,1.433772526,2017-07-22,True
9,16,0.037239639,-0.804322497,0.037239639,-0.804322497,0.037239639,-0.804322497,2017-07-22,True
3,22,0.177290588,-0.373022935,0.177290588,-0.373022935,0.177290588,-0.373022935,2017-07-22,True
4,26,0.615911692,0.033040375,0.615911692,0.033040375,0.615911692,0.033040375,2017-07-22,True
14,19,-1.311362855,,-1.311362855,,-1.311362855,,2017-07-22,True
12,17,-0.23894475,-0.503410237,-0.23894475,-0.503410237,-0.23894475,-0.503410237,2017-07-23,False
10,15,1.597587496,-0.102003616,1.597587496,-0.102003616,1.597587496,-0.102003616,2017-07-23,False
14,19,-1.343682305,0.248514704,-1.343682305,0.248514704,-1.343682305,0.248514704,2017-07-23,False
4,26,0.653772467,-0.011663843,0.653772467,-0.011663843,0.653772467,-0.011663843,2017-07-23,False
27,7,0.667433571,0.891733888,0.667433571,0.891733888,0.667433571,0.891733888,2017-07-23,False
23,8,-0.234199313,1.463575338,-0.234199313,1.463575338,-0.234199313,1.463575338,2017-07-23,False
2,6,-0.775179044,-0.331181356,-0.775179044,-0.331181356,-0.775179044,-0.331181356,2017-07-23,False
20,24,-0.052961996,0.169015703,-0.052961996,0.169015703,-0.052961996,0.169015703,2017-07-23,False
29,5,0.082311397,-0.373022935,0.082311397,-0.373022935,0.082311397,-0.373022935,2017-07-23,False
9,16,0.082311397,-0.842020906,0.082311397,-0.842020906,0.082311397,-0.842020906,2017-07-23,False
11,1,0.169695418,-0.145776496,0.169695418,-0.145776496,0.169695418,-0.145776496,2017-07-23,False
25,21,-0.141303804,0.47014828,-0.141303804,0.47014828,-0.141303804,0.47014828,2017-07-23,False
18,28,-1.024721883,-0.592818672,-1.024721883,-0.592818672,-1.024721883,-0.592818672,2017-07-23,False
3,22,0.221362565,-0.414001801,0.221362565,-0.414001801,0.221362565,-0.414001801,2017-07-23,False
13,0,0.173413887,-0.145776496,0.173413887,-0.145776496,0.173413887,-0.145776496,2017-07-23,True
13,16,0.216617129,-0.878925664,0.216617129,-0.878925664,0.216617129,-0.878925664,2017-07-24,False
18,26,-1.05829177,,-1.05829177,,-1.05829177,,2017-07-24,True
14,8,-1.284225943,1.404273825,-1.284225943,1.404273825,-1.284225943,1.404273825,2017-07-24,True
3,2,0.264516376,-0.719632677,0.264516376,-0.719632677,0.264516376,-0.719632677,2017-07-24,True
11,23,0.12372162,-0.188656051,0.12372162,-0.188656051,0.12372162,-0.188656051,2017-07-24,True
5,9,-0.324362602,0.12244881,-0.324362602,0.12244881,-0.324362602,0.12244881,2017-07-24,True
20,21,-0.096249482,0.421967068,-0.096249482,0.421967068,-0.096249482,0.421967068,2017-07-24,True
10,29,1.625532354,0.033040375,1.625532354,0.033040375,1.625532354,0.033040375,2017-07-24,True
22,17,-0.455007367,-0.454144364,-0.455007367,-0.454144364,-0.455007367,-0.454144364,2017-07-24,True
1,6,-0.098034347,-0.373022935,-0.098034347,-0.373022935,-0.098034347,-0.373022935,2017-07-24,True
27,15,0.615911692,-0.145776496,0.615911692,-0.145776496,0.615911692,-0.145776496,2017-07-24,True
28,12,-0.544250622,,-0.544250622,,-0.544250622,,2017-07-24,True
0,4,-0.187277602,0.682145614,-0.187277602,0.682145614,-0.187277602,0.682145614,2017-07-24,
13,16,0.169695418,-0.824721801,0.169695418,-0.824721801,0.169695418,-0.824721801,2017-07-25,False
3,25,0.306780417,-0.098390025,0.306780417,-0.098390025,0.306780417,-0.098390025,2017-07-25,True
14,8,-1.316158775,1.433772526,-1.316158775,1.433772526,-1.316158775,1.433772526,2017-07-25,True
7,19,0.937923437,0.203004925,0.937923437,0.203004925,0.937923437,0.203004925,2017-07-25,True
10,29,1.652918314,-0.011663843,1.652918314,-0.011663843,1.652918314,-0.011663843,2017-07-25,True
28,12,-0.583012843,-0.235184931,-0.583012843,-0.235184931,-0.583012843,-0.235184931,2017-07-25,True
5,9,-0.365764112,0.165328366,-0.365764112,0.165328366,-0.365764112,0.165328366,2017-07-25,True
18,26,-1.091196906,-0.011663843,-1.091196906,-0.011663843,-1.091196906,-0.011663843,2017-07-25,True
0,4,-0.141303804,0.63234246,-0.141303804,0.63234246,-0.141303804,0.63234246,2017-07-25,True
22,17,-0.406329228,-0.493475966,-0.406329228,-0.493475966,-0.406329228,-0.493475966,2017-07-25,True
11,23,0.078667298,-0.143067149,0.078667298,-0.143067149,0.078667298,-0.143067149,2017-07-25,True
27,15,0.653772467,-0.188656051,0.653772467,-0.188656051,0.653772467,-0.188656051,2017-07-25,True
1,6,-0.141303804,-0.324593366,-0.141303804,-0.324593366,-0.141303804,-0.324593366,2017-07-25,True
20,21,-0.052087325,0.374739939,-0.052087325,0.374739939,-0.052087325,0.374739939,2017-07-25,True
24,2,,-0.756282579,,-0.756282579,,-0.756282579,2017-07-25,
18,26,-1.037713325,-0.054597596,-1.037713325,-0.054597596,-1.037713325,-0.054597596,2017-07-26,False
24,2,0.258938673,-0.792199482,0.258938673,-0.792199482,0.258938673,-0.792199482,2017-07-26,False
27,15,0.603417636,,0.603417636,,0.603417636,,2017-07-26,False
11,23,0.121097606,-0.185116207,0.121097606,-0.185116207,0.121097606,-0.185116207,2017-07-26,False
20,21,-0.008791092,0.328438832,-0.008791092,0.328438832,-0.008791092,0.328438832,2017-07-26,False
28,12,-0.620999821,-0.188656051,-0.620999821,-0.188656051,-0.620999821,-0.188656051,2017-07-26,True
5,9,-0.406329228,0.207341668,-0.406329228,0.207341668,-0.406329228,0.207341668,2017-07-26,True
1,6,-0.096249482,-0.36564826,-0.096249482,-0.36564826,-0.096249482,-0.36564826,2017-07-26,True
22,17,-0.358624651,-0.532020936,-0.358624651,-0.532020936,-0.358624651,-0.532020936,2017-07-26,True
16,13,-0.865342332,0.207341668,-0.865342332,0.207341668,-0.865342332,0.207341668,2017-07-26,True
10,29,1.679761978,-0.055464945,1.679761978,-0.055464945,1.679761978,-0.055464945,2017-07-26,True
7,19,0.883641457,0.243413163,0.883641457,0.243413163,0.883641457,0.243413163,2017-07-26,True
0,4,-0.096249482,0.583515838,-0.096249482,0.583515838,-0.096249482,0.583515838,2017-07-26,True
14,8,-1.347439916,1.462681254,-1.347439916,1.462681254,-1.347439916,1.462681254,2017-07-26,True
3,25,0.348181927,-0.140465104,0.348181927,-0.140465104,0.348181927,-0.140465104,2017-07-26,True
3,25,0.388747043,-0.18171518,0.388747043,-0.18171518,0.388747043,-0.18171518,2017-07-27,False
22,17,-0.31186472,-0.569802639,-0.31186472,-0.569802639,-0.31186472,-0.569802639,2017-07-27,False
0,27,-0.052087325,,-0.052087325,,-0.052087325,,2017-07-27,True
6,2,-0.31798742,,-0.31798742,,-0.31798742,,2017-07-27,True
28,12,-0.571642116,-0.230669353,-0.571642116,-0.230669353,-0.571642116,-0.230669353,2017-07-27,True
16,13,-0.901223641,0.248514704,-0.901223641,0.248514704,-0.901223641,0.248514704,2017-07-27,True
24,11,0.300405235,0.158387495,0.300405235,0.158387495,0.300405235,0.158387495,2017-07-27,True
7,19,,0.198836599,,0.198836599,,0.198836599,2017-07-27,
24,11,0.341042467,0.114636422,0.341042467,0.114636422,0.341042467,0.114636422,2017-07-28,True
21,9,0.373308669,0.248514704,0.373308669,0.248514704,0.373308669,0.248514704,2017-07-28,True
10,18,1.706079296,-0.979965877,1.706079296,-0.979965877,1.706079296,-0.979965877,2017-07-28,True
5,8,-0.446083041,1.405150024,-0.446083041,1.405150024,-0.446083041,1.405150024,2017-07-28,True
22,25,-0.26602165,-0.222164285,-0.26602165,-0.222164285,-0.26602165,-0.222164285,2017-07-28,True
1,23,-0.13867979,-0.226332611,-0.13867979,-0.226332611,-0.13867979,-0.226332611,2017-07-28,True
6,2,-0.271166262,-0.861920531,-0.271166262,-0.861920531,-0.271166262,-0.861920531,2017-07-28,True
20,12,-0.051246621,-0.271842389,-0.051246621,-0.271842389,-0.051246621,-0.271842389,2017-07-28,True
19,13,,0.288872432,,0.288872432,,0.288872432,2017-07-28,True
16,3,-0.936380075,0.421967068,-0.936380075,0.421967068,-0.936380075,0.421967068,2017-07-28,True
28,26,-0.523252209,,-0.523252209,,-0.523252209,,2017-07-28,True
0,27,-0.094534612,0.668541507,-0.094534612,0.668541507,-0.094534612,0.668541507,2017-07-28,True
17,29,-0.608995728,-0.098390025,-0.608995728,-0.098390025,-0.608995728,-0.098390025,2017-07-28,True
14,15,-1.289747306,-0.185116207,-1.289747306,-0.185116207,-1.289747306,-0.185116207,2017-07-28,True
22,25,-0.305979795,-0.178444962,-0.305979795,-0.178444962,-0.305979795,-0.178444962,2017-07-29,False
10,18,1.731885598,-1.01235056,1.731885598,-1.01235056,1.731885598,-1.01235056,2017-07-29,False
24,11,0.380875001,0.071726717,0.380875001,0.071726717,0.380875001,0.071726717,2017-07-29,False
20,12,-0.092885698,-0.226332611,-0.092885698,-0.226332611,-0.092885698,-0.226332611,2017-07-29,False
19,13,0.199443169,0.243413163,0.199443169,0.243413163,0.199443169,0.243413163,2017-07-29,True
21,9,0.32758733,0.288872432,0.32758733,0.288872432,0.32758733,0.288872432,2017-07-29,True
6,2,-0.225272255,-0.8957657,-0.225272255,-0.8957657,-0.225272255,-0.8957657,2017-07-29,True
7,4,0.953251196,0.535637307,0.953251196,0.535637307,0.953251196,0.535637307,2017-07-29,True
14,15,-1.233208549,-0.226332611,-1.233208549,-0.226332611,-1.233208549,-0.226332611,2017-07-29,True
5,8,-0.48504965,1.433772526,-0.48504965,1.433772526,-0.48504965,1.433772526,2017-07-29,True
28,26,-0.475801911,-0.137964108,-0.475801911,-0.137964108,-0.475801911,-0.137964108,2017-07-29,True
0,27,-0.051246621,0.619837483,-0.051246621,0.619837483,-0.051246621,0.619837483,2017-07-29,True
17,29,-0.645624028,-0.054597596,-0.645624028,-0.054597596,-0.645624028,-0.054597596,2017-07-29,True
1,23,-0.094534612,,-0.094534612,,-0.094534612,,2017-07-29,True
16,3,-0.97083338,0.460607446,-0.97083338,0.460607446,-0.97083338,0.460607446,2017-07-29,True
19,13,0.156224738,0.283036776,0.156224738,0.283036776,0.156224738,0.283036776,2017-07-30,False
28,26,-0.42926412,-0.178444962,-0.42926412,-0.178444962,-0.42926412,-0.178444962,2017-07-30,False
0,27,-0.092885698,0.655460635,-0.092885698,0.655460635,-0.092885698,0.655460635,2017-07-30,False
1,23,-0.136157679,-0.222164285,-0.136157679,-0.222164285,-0.136157679,-0.222164285,2017-07-30,False
21,9,0.366030578,0.243413163,0.366030578,0.243413163,0.366030578,0.243413163,2017-07-30,False
17,29,-0.597453331,-0.096689512,-0.597453331,-0.096689512,-0.597453331,-0.096689512,2017-07-30,False
5,8,-0.437508689,1.377639075,-0.437508689,1.377639075,-0.437508689,1.377639075,2017-07-30,False
14,15,,-0.266740849,,-0.266740849,,-0.266740849,2017-07-30,False
20,12,-0.050437944,-0.266740849,-0.050437944,-0.266740849,-0.050437944,-0.266740849,2017-07-30,False
16,3,,0.49849017,,0.49849017,,0.49849017,2017-07-30,False
22,25,-0.345169514,-0.135558389,-0.345169514,-0.135558389,-0.345169514,-0.135558389,2017-07-30,False
10,18,1.757195625,-1.044118392,1.757195625,-1.044118392,1.757195625,-1.044118392,2017-07-30,True
7,4,,0.607808887,,0.607808887,,0.607808887,2017-07-30,True
7,4,0.900429792,0.572070075,0.900429792,0.572070075,0.900429792,0.572070075,2017-07-30,True
6,2,-0.180278131,-0.92896,-0.180278131,-0.92896,-0.180278131,-0.92896,2017-07-30,
24,11,0.419926505,0.029634339,0.419926505,0.029634339,0.419926505,0.029634339,2017-07-30,
14,15,,-0.306364462,,-0.306364462,,-0.306364462,2017-07-31,False
6,7,-0.221068737,0.872438014,-0.221068737,0.872438014,-0.221068737,0.872438014,2017-07-31,True
1,20,-0.176980303,-0.011663843,-0.176980303,-0.011663843,-0.176980303,-0.011663843,2017-07-31,True
17,18,-0.550200172,-1.075286832,-0.550200172,-1.075286832,-0.550200172,-1.075286832,2017-07-31,True
8,11,1.336722597,,1.336722597,,1.336722597,,2017-07-31,True
23,9,-0.176980303,0.283036776,-0.176980303,0.283036776,-0.176980303,0.283036776,2017-07-31,True
21,3,0.321240567,0.45143713,0.321240567,0.45143713,0.321240567,0.45143713,2017-07-31,True
16,22,-0.951969806,-0.300751117,-0.951969806,-0.300751117,-0.951969806,-0.300751117,2017-07-31,True
24,5,0.373308669,-0.390564639,0.373308669,-0.390564639,0.373308669,-0.390564639,2017-07-31,
12,0,,,,,,,2018-03-29,False
22,24,,,,,,,2018-03-29,False
9,16,,,,,,,2018-03-29,False
11,21,,,,,,,2018-03-29,False
28,19,,,,,,,2018-03-29,False
17,25,,,,,,,2018-03-29,False
10,18,,,,,,,2018-03-29,False
6,13,,,,,,,2018-03-29,False
23,29,,,,,,,2018-03-29,False
15,14,,,,,,,2018-03-29,False
1,8,,,,,,,2018-03-29,False
27,4,,,,,,,2018-03-29,True
20,3,,,,,,,2018-03-29,True
6,13,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-03-30,True
2,7,,,,,,,2018-03-30,True
1,8,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-03-30,True
17,25,4.364128398,-4.34797295,4.364128398,-4.34797295,4.364128398,-4.34797295,2018-03-30,True
10,18,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-03-30,True
27,4,4.364128398,,4.364128398,,4.364128398,,2018-03-30,True
22,24,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-03-30,True
5,26,,,,,,,2018-03-30,True
15,14,4.364128398,-4.34797295,4.364128398,-4.34797295,4.364128398,-4.34797295,2018-03-30,True
11,21,,-4.34797295,,-4.34797295,,-4.34797295,2018-03-30,True
28,19,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-03-30,True
17,25,-0.008791092,-0.011663843,-0.008791092,-0.011663843,-0.008791092,-0.011663843,2018-03-31,False
22,24,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-03-31,False
2,7,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-03-31,False
1,8,-0.008791092,-0.011663843,-0.008791092,-0.011663843,-0.008791092,-0.011663843,2018-03-31,False
20,3,4.364128398,-4.34797295,4.364128398,-4.34797295,4.364128398,-4.34797295,2018-03-31,False
12,0,4.364128398,-4.34797295,4.364128398,-4.34797295,4.364128398,-4.34797295,2018-03-31,False
23,29,,-4.34797295,,-4.34797295,,-4.34797295,2018-03-31,True
11,21,-0.008791092,-0.011663843,-0.008791092,-0.011663843,-0.008791092,-0.011663843,2018-03-31,True
10,18,-4.381710582,,-4.381710582,,-4.381710582,,2018-03-31,True
15,14,-0.008791092,-0.011663843,-0.008791092,-0.011663843,-0.008791092,-0.011663843,2018-03-31,True
9,16,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-03-31,True
6,13,-0.008791092,-0.011663843,-0.008791092,-0.011663843,-0.008791092,-0.011663843,2018-03-31,True
28,19,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-03-31,True
27,4,4.364128398,-4.34797295,4.364128398,-4.34797295,4.364128398,-4.34797295,2018-03-31,True
12,0,4.364128398,-4.34797295,4.364128398,-4.34797295,4.364128398,-4.34797295,2018-04-01,False
20,3,-0.008791092,-0.011663843,-0.008791092,-0.011663843,-0.008791092,-0.011663843,2018-04-01,False
17,25,-1.466430922,1.433772526,-1.466430922,1.433772526,-1.466430922,1.433772526,2018-04-01,False
11,21,-1.466430922,1.433772526,-1.466430922,1.433772526,-1.466430922,1.433772526,2018-04-01,False
2,7,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-04-01,False
1,8,-1.466430922,1.433772526,-1.466430922,1.433772526,-1.466430922,1.433772526,2018-04-01,False
6,13,,1.433772526,,1.433772526,,1.433772526,2018-04-01,False
22,24,,1.433772526,,1.433772526,,1.433772526,2018-04-01,False
23,29,-0.008791092,-0.011663843,-0.008791092,-0.011663843,-0.008791092,-0.011663843,2018-04-01,False
10,18,-1.466430922,1.433772526,-1.466430922,1.433772526,-1.466430922,1.433772526,2018-04-01,True
5,26,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-04-01,True
5,26,-4.381710582,4.324645264,-4.381710582,4.324645264,-4.381710582,4.324645264,2018-04-01,True
19,0,4.364128398,-1.457100212,4.364128398,-1.457100212,4.364128398,-1.457100212,2018-04-02,False
5,9,-4.381710582,-4.34797295,-4.381710582,-4.34797295,-4.381710582,-4.34797295,2018-04-02,False
26,29,,1.433772526,,1.433772526,,1.433772526,2018-04-02,False
2,13,-4.381710582,-0.011663843,-4.381710582,-0.011663843,-4.381710582,-0.011663843,2018-04-02,False
15,7,1.448848738,4.324645264,1.448848738,4.324645264,1.448848738,4.324645264,2018-04-02,True
22,16,-0.008791092,4.324645264,-0.008791092,4.324645264,-0.008791092,4.324645264,2018-04-02,True
8,23,2.177668653,-1.457100212,2.177668653,-1.457100212,2.177668653,-1.457100212,2018-04-02,True
6,21,-0.008791092,2.156490711,-0.008791092,2.156490711,-0.008791092,2.156490711,2018-04-02,True
28,4,-4.381710582,-1.457100212,-4.381710582,-1.457100212,-4.381710582,-1.457100212,2018-04-02,True
27,10,1.448848738,-0.011663843,1.448848738,-0.011663843,1.448848738,-0.011663843,2018-04-02,True
25,3,2.177668653,-1.457100212,2.177668653,-1.457100212,2.177668653,-1.457100212,2018-04-02,True
17,1,-2.195250837,-2.179818397,-2.195250837,-2.179818397,-2.195250837,-2.179818397,2018-04-02,True
5,9,-2.195250837,-4.34797295,-2.195250837,-4.34797295,-2.195250837,-4.34797295,2018-04-03,False
18,20,-0.008791092,1.433772526,-0.008791092,1.433772526,-0.008791092,1.433772526,2018-04-03,False
19,0,2.177668653,-0.011663843,2.177668653,-0.011663843,2.177668653,-0.011663843,2018-04-03,True
28,4,-4.381710582,-0.011663843,-4.381710582,-0.011663843,-4.381710582,-0.011663843,2018-04-03,True
17,1,-0.88337499,-2.613449307,-0.88337499,-2.613449307,-0.88337499,-2.613449307,2018-04-03,True
22,16,,1.433772526,,1.433772526,,1.433772526,2018-04-03,True
25,3,0.865792806,-0.011663843,0.865792806,-0.011663843,0.865792806,-0.011663843,2018-04-03,True
24,11,-0.008791092,-2.179818397,-0.008791092,-2.179818397,-0.008791092,-2.179818397,2018-04-03,True
12,14,1.448848738,-1.457100212,1.448848738,-1.457100212,1.448848738,-1.457100212,2018-04-03,True
15,7,-0.008791092,4.324645264,-0.008791092,4.324645264,-0.008791092,4.324645264,2018-04-03,True
6,21,-0.88337499,2.590121622,-0.88337499,2.590121622,-0.88337499,2.590121622,2018-04-03,True
27,10,2.177668653,-0.878925664,2.177668653,-0.878925664,2.177668653,-0.878925664,2018-04-03,True
8,23,2.614960602,-2.179818397,2.614960602,-2.179818397,2.614960602,-2.179818397,2018-04-03,
25,3,1.448848738,-0.878925664,1.448848738,-0.878925664,1.448848738,-0.878925664,2018-04-04,False
18,20,-0.88337499,2.156490711,-0.88337499,2.156490711,-0.88337499,2.156490711,2018-04-04,False
24,11,0.865792806,-2.613449307,0.865792806,-2.613449307,0.865792806,-2.613449307,2018-04-04,False
27,10,2.614960602,-1.457100212,2.614960602,-1.457100212,2.614960602,-1.457100212,2018-04-04,False
8,23,2.906488568,-2.613449307,2.906488568,-2.613449307,2.906488568,-2.613449307,2018-04-04,False
15,7,0.865792806,2.590121622,0.865792806,2.590121622,0.865792806,2.590121622,2018-04-04,False
12,14,2.177668653,-2.179818397,2.177668653,-2.179818397,2.177668653,-2.179818397,2018-04-04,False
17,1,-1.466430922,-1.457100212,-1.466430922,-1.457100212,-1.466430922,-1.457100212,2018-04-04,True
22,16,1.448848738,-0.011663843,1.448848738,-0.011663843,1.448848738,-0.011663843,2018-04-04,True
28,4,-2.632542786,-0.878925664,-2.632542786,-0.878925664,-2.632542786,-0.878925664,2018-04-04,True
19,0,2.614960602,-0.878925664,2.614960602,-0.878925664,2.614960602,-0.878925664,2018-04-04,True
26,29,4.364128398,-0.011663843,4.364128398,-0.011663843,4.364128398,-0.011663843,2018-04-04,True
16,5,0.865792806,-2.613449307,0.865792806,-2.613449307,0.865792806,-2.613449307,2018-04-05,False
7,12,1.448848738,2.590121622,1.448848738,2.590121622,1.448848738,2.590121622,2018-04-05,False
14,6,-2.632542786,-1.457100212,-2.632542786,-1.457100212,-2.632542786,-1.457100212,2018-04-05,False
17,1,-0.633493876,-1.870082032,-0.633493876,-1.870082032,-0.633493876,-1.870082032,2018-04-05,False
29,20,0.865792806,0.855597979,0.865792806,0.855597979,0.865792806,0.855597979,2018-04-05,False
0,27,,,,,,,2018-04-05,True
24,23,1.448848738,-2.902536581,1.448848738,-2.902536581,1.448848738,-2.902536581,2018-04-05,True
19,13,,-0.878925664,,-0.878925664,,-0.878925664,2018-04-05,True
26,2,,-2.179818397,,-2.179818397,,-2.179818397,2018-04-05,True
28,4,-2.924070752,-0.011663843,-2.924070752,-0.011663843,-2.924070752,-0.011663843,2018-04-05,
21,11,2.906488568,-2.902536581,2.906488568,-2.902536581,2.906488568,-2.902536581,2018-04-05,
4,15,0.615911692,1.433772526,0.615911692,1.433772526,0.615911692,1.433772526,2018-04-06,False
3,9,-1.466430922,-2.179818397,-1.466430922,-2.179818397,-1.466430922,-2.179818397,2018-04-06,False
8,28,3.114722829,-3.109027491,3.114722829,-3.109027491,3.114722829,-3.109027491,2018-04-06,True
24,23,0.615911692,-1.870082032,0.615911692,-1.870082032,0.615911692,-1.870082032,2018-04-06,True
1,22,-1.102020965,0.607808887,-1.102020965,0.607808887,-1.102020965,0.607808887,2018-04-06,True
25,17,1.865317261,,1.865317261,,1.865317261,,2018-04-06,True
26,2,2.906488568,-2.613449307,2.906488568,-2.613449307,2.906488568,-2.613449307,2018-04-06,True
19,13,0.615911692,-0.011663843,0.615911692,-0.011663843,0.615911692,-0.011663843,2018-04-06,
18,10,-0.008791092,-1.870082032,-0.008791092,-1.870082032,-0.008791092,-1.870082032,2018-04-07,False
16,5,-0.008791092,-1.457100212,-0.008791092,-1.457100212,-0.008791092,-1.457100212,2018-04-07,False
29,20,1.448848738,-0.011663843,1.448848738,-0.011663843,1.448848738,-0.011663843,2018-04-07,False
3,9,-0.633493876,-2.613449307,-0.633493876,-2.613449307,-0.633493876,-2.613449307,2018-04-07,False
0,27,-0.633493876,3.085699805,-0.633493876,3.085699805,-0.633493876,3.085699805,2018-04-07,False
24,23,-0.008791092,-1.09574112,-0.008791092,-1.09574112,-0.008791092,-1.09574112,2018-04-07,False
21,11,3.114722829,-3.109027491,3.114722829,-3.109027491,3.114722829,-3.109027491,2018-04-07,False
7,12,0.615911692,2.879208895,0.615911692,2.879208895,0.615911692,2.879208895,2018-04-07,False
25,17,2.177668653,-1.457100212,2.177668653,-1.457100212,2.177668653,-1.457100212,2018-04-07,True
26,2,3.114722829,-2.902536581,3.114722829,-2.902536581,3.114722829,-2.902536581,2018-04-07,True
1,22,-1.466430922,1.072413434,-1.466430922,1.072413434,-1.466430922,1.072413434,2018-04-07,True
8,28,2.177668653,-2.179818397,2.177668653,-2.179818397,2.177668653,-2.179818397,2018-04-07,True
14,6,-1.466430922,-1.870082032,-1.466430922,-1.870082032,-1.466430922,-1.870082032,2018-04-07,True
4,15,-0.008791092,1.846754346,-0.008791092,1.846754346,-0.008791092,1.846754346,2018-04-07,
19,13,1.08443878,-0.631136573,1.08443878,-0.631136573,1.08443878,-0.631136573,2018-04-07,
3,9,-1.102020965,-1.457100212,-1.102020965,-1.457100212,-1.102020965,-1.457100212,2018-04-08,False
8,28,2.420608624,-2.420724458,2.420608624,-2.420724458,2.420608624,-2.420724458,2018-04-08,False
16,5,-0.633493876,-0.631136573,-0.633493876,-0.631136573,-0.633493876,-0.631136573,2018-04-08,False
21,11,3.270898525,-3.263895673,3.270898525,-3.263895673,3.270898525,-3.263895673,2018-04-08,False
19,13,0.477088851,-0.011663843,0.477088851,-0.011663843,0.477088851,-0.011663843,2018-04-08,False
14,6,-0.633493876,,-0.633493876,,-0.633493876,,2018-04-08,False
26,2,2.177668653,-1.870082032,2.177668653,-1.870082032,2.177668653,-1.870082032,2018-04-08,False
